id,date,store_nbr,onpromotion_store,transactions
2611,2016-01-17,50,51,2904
2612,2016-01-18,50,82,2080
2613,2016-01-19,50,93,1984
2614,2016-01-20,50,314,2075
2615,2016-01-21,50,13,1857
2616,2016-01-22,50,199,2192
2617,2016-01-23,50,14,2621
2618,2016-01-24,50,13,2771
2619,2016-01-25,50,11,2001
2620,2016-01-26,50,17,1959
2621,2016-01-27,50,235,1933
2622,2016-01-28,50,73,1825
2623,2016-01-29,50,264,2162
2624,2016-01-30,50,88,2755
2625,2016-01-31,50,88,2835
2626,2016-02-01,50,92,2297
2627,2016-02-02,50,89,2241
2628,2016-02-03,50,301,2301
2629,2016-02-04,50,116,2259
2630,2016-02-05,50,315,2327
2631,2016-02-06,50,134,2999
2632,2016-02-07,50,122,2143
2633,2016-02-08,50,127,2334
2634,2016-02-09,50,147,2445
2635,2016-02-10,50,351,2599
2636,2016-02-11,50,145,2470
2637,2016-02-12,50,304,2604
2638,2016-02-13,50,142,3137
2639,2016-02-14,50,145,3318
2640,2016-02-15,50,134,2099
2641,2016-02-16,50,55,2122
2642,2016-02-17,50,268,2024
2643,2016-02-18,50,64,1910
2644,2016-02-19,50,242,2373
2645,2016-02-20,50,68,2892
2646,2016-02-21,50,77,2862
2647,2016-02-22,50,62,2087
2648,2016-02-23,50,61,1938
2649,2016-02-24,50,273,1882
2650,2016-02-25,50,27,1820
2651,2016-02-26,50,271,2208
2652,2016-02-27,50,98,2967
2653,2016-02-28,50,86,2842
2654,2016-02-29,50,54,2104
2655,2016-03-01,50,61,2100
2656,2016-03-02,50,276,2184
2657,2016-03-03,50,65,1957
2658,2016-03-04,50,253,2332
2659,2016-03-05,50,76,3065
2660,2016-03-06,50,70,2788
2661,2016-03-07,50,69,2067
2662,2016-03-08,50,57,2334
2663,2016-03-09,50,296,1974
2664,2016-03-10,50,60,2023
2665,2016-03-11,50,251,2337
2666,2016-03-12,50,78,3050
2667,2016-03-13,50,69,2819
2668,2016-03-14,50,68,2037
2669,2016-03-15,50,59,1957
2670,2016-03-16,50,269,2063
2671,2016-03-17,50,89,1872
2672,2016-03-18,50,265,2204
2673,2016-03-19,50,100,2914
2674,2016-03-20,50,97,2755
2675,2016-03-21,50,91,1942
2676,2016-03-22,50,86,2130
2677,2016-03-23,50,307,2198
2678,2016-03-24,50,77,2385
2679,2016-03-25,50,249,2367
2680,2016-03-26,50,88,3073
2681,2016-03-27,50,80,2504
2682,2016-03-28,50,81,1983
2683,2016-03-29,50,78,1947
2684,2016-03-30,50,293,1945
2685,2016-03-31,50,80,1925
2686,2016-04-01,50,261,2443
2687,2016-04-02,50,76,3294
2688,2016-04-03,50,78,3161
2689,2016-04-04,50,62,2264
2690,2016-04-05,50,59,2342
2691,2016-04-06,50,284,2079
2692,2016-04-07,50,119,1898
2693,2016-04-08,50,308,2338
2694,2016-04-09,50,139,3008
2695,2016-04-10,50,144,2890
2696,2016-04-11,50,151,2030
2697,2016-04-12,50,163,2265
2698,2016-04-13,50,379,2149
2699,2016-04-14,50,60,1902
2700,2016-04-15,50,247,2313
2701,2016-04-16,50,73,2994
2702,2016-04-17,50,61,2694
2703,2016-04-18,50,77,2547
2704,2016-04-19,50,70,2303
2705,2016-04-20,50,339,2191
2706,2016-04-21,50,126,2160
2707,2016-04-22,50,313,2152
2708,2016-04-23,50,148,3358
2709,2016-04-24,50,144,2884
2710,2016-04-25,50,143,2056
2711,2016-04-26,50,127,2023
2712,2016-04-27,50,375,1981
2713,2016-04-28,50,145,1848
2714,2016-04-29,50,355,2287
2715,2016-04-30,50,169,3428
2716,2016-05-01,50,199,3362
2717,2016-05-02,50,136,2185
2718,2016-05-03,50,149,2118
2719,2016-05-04,50,357,2199
2720,2016-05-05,50,158,2216
2721,2016-05-06,50,323,2675
2722,2016-05-07,50,145,4047
2723,2016-05-08,50,153,2980
2724,2016-05-09,50,127,2124
2725,2016-05-10,50,155,1963
2726,2016-05-11,50,305,1924
2727,2016-05-12,50,94,1885
2728,2016-05-13,50,300,2263
2729,2016-05-14,50,124,3128
2730,2016-05-15,50,118,2830
2731,2016-05-16,50,102,2016
2732,2016-05-17,50,118,2095
2733,2016-05-18,50,318,1941
2734,2016-05-19,50,111,1769
2735,2016-05-20,50,281,2250
2736,2016-05-21,50,118,3014
2737,2016-05-22,50,111,2783
2738,2016-05-23,50,92,2016
2739,2016-05-24,50,106,1857
2740,2016-05-25,50,321,1883
2741,2016-05-26,50,197,2076
2742,2016-05-27,50,404,2920
2743,2016-05-28,50,236,2833
2744,2016-05-29,50,214,2635
2745,2016-05-30,50,250,2184
2746,2016-05-31,50,244,2567
2747,2016-06-01,50,404,2426
2748,2016-06-02,50,202,2086
2749,2016-06-03,50,332,2364
2750,2016-06-04,50,179,3193
2751,2016-06-05,50,164,3009
2752,2016-06-06,50,145,2055
2753,2016-06-07,50,130,2207
2754,2016-06-08,50,381,2072
2755,2016-06-09,50,150,1922
2756,2016-06-10,50,326,2386
2757,2016-06-11,50,206,2997
2758,2016-06-12,50,181,2566
2759,2016-06-13,50,165,2025
2760,2016-06-14,50,167,2048
2761,2016-06-15,50,396,2091
2762,2016-06-16,50,172,2158
2763,2016-06-17,50,352,2537
2764,2016-06-18,50,199,3682
2765,2016-06-19,50,189,2843
2766,2016-06-20,50,167,1989
2767,2016-06-21,50,171,2147
2768,2016-06-22,50,428,1910
2769,2016-06-23,50,133,1953
2770,2016-06-24,50,317,2169
2771,2016-06-25,50,178,2910
2772,2016-06-26,50,167,2634
2773,2016-06-27,50,145,2034
2774,2016-06-28,50,124,1911
2775,2016-06-29,50,345,1965
2776,2016-06-30,50,131,1970
2777,2016-07-01,50,344,2519
2778,2016-07-02,50,143,3077
2779,2016-07-03,50,145,2998
2780,2016-07-04,50,153,2346
2781,2016-07-05,50,192,2555
2782,2016-07-06,50,445,2104
2783,2016-07-07,50,0,2051
2784,2016-07-08,50,360,2331
2785,2016-07-09,50,188,2988
2786,2016-07-10,50,187,2756
2787,2016-07-11,50,176,2092
2788,2016-07-12,50,162,2093
2789,2016-07-13,50,340,2006
2790,2016-07-14,50,84,1916
2791,2016-07-15,50,278,2278
2792,2016-07-16,50,111,2790
2793,2016-07-17,50,111,2528
2794,2016-07-18,50,103,2181
2795,2016-07-19,50,90,2403
2796,2016-07-20,50,308,2150
2797,2016-07-21,50,97,1953
2798,2016-07-22,50,278,2333
2799,2016-07-23,50,100,3055
2800,2016-07-24,50,104,2611
2801,2016-07-25,50,100,2177
2802,2016-07-26,50,97,2122
2803,2016-07-27,50,306,2071
2804,2016-07-28,50,95,2015
2805,2016-07-29,50,271,2388
2806,2016-07-30,50,111,3071
2807,2016-07-31,50,96,2775
2808,2016-08-01,50,79,2498
2809,2016-08-02,50,104,2576
2810,2016-08-03,50,313,2310
2811,2016-08-04,50,128,2237
2812,2016-08-05,50,321,2548
2813,2016-08-06,50,136,2962
2814,2016-08-07,50,116,2630
2815,2016-08-08,50,114,2405
2816,2016-08-09,50,117,2260
2817,2016-08-10,50,361,2262
2818,2016-08-11,50,128,2165
2819,2016-08-12,50,312,2641
2820,2016-08-13,50,120,2746
2821,2016-08-14,50,126,2347
2822,2016-08-15,50,155,2385
2823,2016-08-16,50,148,2280
2824,2016-08-17,50,355,2287
2825,2016-08-18,50,160,2158
2826,2016-08-19,50,342,2538
2827,2016-08-20,50,150,2857
2828,2016-08-21,50,169,2570
2829,2016-08-22,50,146,2330
2830,2016-08-23,50,150,2466
2831,2016-08-24,50,353,2196
2832,2016-08-25,50,114,2061
2833,2016-08-26,50,289,2266
2834,2016-08-27,50,134,2824
2835,2016-08-28,50,136,2563
2836,2016-08-29,50,121,2172
2837,2016-08-30,50,120,2195
2838,2016-08-31,50,340,2152
2839,2016-09-01,50,101,2320
2840,2016-09-02,50,287,2524
2841,2016-09-03,50,110,3176
2842,2016-09-04,50,108,3022
2843,2016-09-05,50,92,2470
2844,2016-09-06,50,82,2336
2845,2016-09-07,50,310,2204
2846,2016-09-08,50,85,1988
2847,2016-09-09,50,262,2148
2848,2016-09-10,50,102,3048
2849,2016-09-11,50,95,2895
2850,2016-09-12,50,84,2043
2851,2016-09-13,50,67,2022
2852,2016-09-14,50,283,1989
2853,2016-09-15,50,154,1980
2854,2016-09-16,50,360,2284
2855,2016-09-17,50,182,2940
2856,2016-09-18,50,176,2810
2857,2016-09-19,50,159,1927
2858,2016-09-20,50,156,1976
2859,2016-09-21,50,386,1897
2860,2016-09-22,50,165,1906
2861,2016-09-23,50,361,2168
2862,2016-09-24,50,190,3035
2863,2016-09-25,50,190,2718
2864,2016-09-26,50,166,2102
2865,2016-09-27,50,166,1936
2866,2016-09-28,50,385,1877
2867,2016-09-29,50,175,1894
2868,2016-09-30,50,374,2240
2869,2016-10-01,50,169,3440
2870,2016-10-02,50,165,3180
2871,2016-10-03,50,154,2390
2872,2016-10-04,50,187,2263
2873,2016-10-05,50,417,2281
2874,2016-10-06,50,168,2063
2875,2016-10-07,50,378,2353
2876,2016-10-08,50,213,3286
2877,2016-10-09,50,202,2972
2878,2016-10-10,50,173,2102
2879,2016-10-11,50,199,2038
2880,2016-10-12,50,386,1985
2881,2016-10-13,50,185,1833
2882,2016-10-14,50,369,2273
2883,2016-10-15,50,210,3159
2884,2016-10-16,50,202,2931
2885,2016-10-17,50,195,2013
2886,2016-10-18,50,174,2022
2887,2016-10-19,50,354,1842
2888,2016-10-20,50,182,1899
2889,2016-10-21,50,371,2283
2890,2016-10-22,50,194,2937
2891,2016-10-23,50,207,2895
2892,2016-10-24,50,185,1977
2893,2016-10-25,50,178,1932
2894,2016-10-26,50,525,1922
2895,2016-10-27,50,243,1838
2896,2016-10-28,50,431,2220
2897,2016-10-29,50,295,2734
2898,2016-10-30,50,288,2601
2899,2016-10-31,50,271,2143
2900,2016-11-01,50,303,2279
2901,2016-11-02,50,508,2739
2902,2016-11-03,50,286,2934
2903,2016-11-04,50,0,2921
2904,2016-11-05,50,288,3005
2905,2016-11-06,50,271,2956
2906,2016-11-07,50,257,2376
2907,2016-11-08,50,251,2212
2908,2016-11-09,50,512,2214
2909,2016-11-10,50,276,1914
2910,2016-11-11,50,466,2410
2911,2016-11-12,50,313,3057
2912,2016-11-13,50,283,3095
2913,2016-11-14,50,259,2128
2914,2016-11-15,50,269,2192
2915,2016-11-16,50,578,2303
2916,2016-11-17,50,236,2039
2917,2016-11-18,50,427,2397
2918,2016-11-19,50,286,3291
2919,2016-11-20,50,272,3380
2920,2016-11-21,50,273,2220
2921,2016-11-22,50,280,2478
2922,2016-11-23,50,531,2277
2923,2016-11-24,50,258,2245
2924,2016-11-25,50,464,3469
2925,2016-11-26,50,290,3471
2926,2016-11-27,50,294,3298
2927,2016-11-28,50,289,2355
2928,2016-11-29,50,253,2010
2929,2016-11-30,50,489,2237
