global_active_power,global_reactive_power,voltage,global_intensity,sub_metering_1,sub_metering_2,sub_metering_3,date_time
0.292,0.116,239.68,1.4,0.0,0.0,1.0,2008-05-27 03:06:00
0.418,0.134,244.64,1.8,0.0,0.0,1.0,2009-09-10 22:57:00
0.338,0.072,240.63,1.4,0.0,0.0,0.0,2009-03-23 17:15:00
1.528,0.074,235.63,6.4,0.0,0.0,17.0,2008-07-10 09:37:00
1.52,0.066,241.63,6.2,0.0,0.0,19.0,2010-06-19 16:53:00
2.334,0.0,241.04,9.6,0.0,0.0,0.0,2007-02-20 06:11:00
1.57,0.298,239.25,6.6,0.0,2.0,18.0,2010-05-20 10:45:00
3.524,0.308,240.09,15.0,0.0,0.0,19.0,2008-10-23 06:45:00
0.25,0.11,243.48,1.0,0.0,1.0,0.0,2007-10-07 23:56:00
2.088,0.062,242.69,8.6,0.0,0.0,19.0,2009-11-18 07:02:00
0.218,0.06,242.15,1.0,0.0,0.0,0.0,2010-11-26 02:06:00
1.962,0.14,240.99,8.6,0.0,0.0,0.0,2007-08-22 07:37:00
0.978,0.144,243.2,4.2,0.0,1.0,0.0,2008-12-22 16:16:00
0.11,0.0,242.32,0.4,0.0,0.0,0.0,2007-08-21 14:32:00
0.612,0.236,241.89,3.6,0.0,1.0,0.0,2010-08-10 13:55:00
0.244,0.12,239.76,1.0,0.0,0.0,1.0,2008-09-27 03:22:00
2.824,0.174,237.58,12.4,0.0,1.0,17.0,2008-11-29 07:14:00
2.362,0.2,243.81,9.6,0.0,2.0,18.0,2008-10-12 15:40:00
0.362,0.082,244.37,1.6,0.0,0.0,0.0,2008-05-12 12:53:00
1.294,0.0,241.75,5.2,0.0,0.0,1.0,2009-09-04 00:51:00
0.412,0.232,240.85,2.0,0.0,2.0,1.0,2010-04-23 20:50:00
1.19,0.0,239.83,4.8,0.0,0.0,18.0,2009-07-13 09:18:00
0.36,0.0,241.17,1.6,0.0,0.0,0.0,2007-07-15 10:23:00
4.336,0.286,235.9,18.4,0.0,36.0,17.0,2007-11-24 12:46:00
1.124,0.238,236.78,4.8,0.0,1.0,11.0,2010-07-25 19:33:00
0.356,0.0,239.16,1.6,0.0,0.0,1.0,2009-07-19 10:02:00
1.592,0.24,241.8,6.6,0.0,0.0,18.0,2009-11-29 22:26:00
0.414,0.208,240.87,1.8,0.0,0.0,1.0,2010-10-04 13:20:00
0.444,0.0,247.09,1.8,0.0,0.0,0.0,2010-07-03 01:11:00
0.306,0.096,246.92,1.2,0.0,0.0,0.0,2009-02-26 02:53:00
1.352,0.078,237.91,5.6,0.0,0.0,18.0,2007-11-19 10:02:00
1.356,0.062,243.9,5.6,0.0,0.0,18.0,2009-04-03 00:32:00
1.99,0.258,238.24,8.4,0.0,0.0,29.0,2010-03-06 10:18:00
0.358,0.15,243.21,1.6,0.0,1.0,1.0,2009-06-12 05:23:00
0.08,0.0,241.05,0.2,0.0,0.0,1.0,2008-12-08 00:22:00
0.37,0.058,249.79,1.6,0.0,0.0,0.0,2009-05-01 03:20:00
1.426,0.096,245.15,5.8,0.0,0.0,18.0,2008-02-15 15:11:00
0.292,0.0,241.54,1.2,0.0,1.0,1.0,2010-05-19 16:04:00
0.334,0.098,242.26,1.4,0.0,0.0,1.0,2010-01-06 19:20:00
0.488,0.29,241.03,2.2,0.0,1.0,1.0,2010-05-10 06:05:00
0.496,0.0,238.22,2.0,0.0,0.0,0.0,2008-01-03 12:58:00
2.598,0.096,241.03,10.8,0.0,37.0,1.0,2010-10-02 13:26:00
0.896,0.0,240.53,3.6,0.0,0.0,0.0,2010-09-09 00:53:00
0.31,0.238,241.44,1.6,0.0,1.0,1.0,2009-03-07 11:59:00
1.504,0.088,242.09,6.2,0.0,0.0,19.0,2010-04-21 14:32:00
0.386,0.362,242.58,2.2,0.0,1.0,1.0,2009-08-22 05:58:00
0.34,0.22,242.56,1.6,0.0,2.0,1.0,2010-10-07 23:32:00
1.654,0.09,243.05,6.8,0.0,0.0,19.0,2010-11-13 08:46:00
0.496,0.23,241.16,2.2,0.0,1.0,0.0,2009-05-20 14:26:00
0.266,0.148,239.24,1.2,0.0,0.0,0.0,2008-05-26 02:09:00
1.54,0.102,240.28,6.4,1.0,0.0,18.0,2008-05-02 08:27:00
0.366,0.056,242.59,1.6,0.0,0.0,1.0,2009-07-18 10:15:00
0.328,0.116,243.68,1.4,0.0,0.0,0.0,2007-05-11 02:21:00
3.602,0.13,238.91,15.8,0.0,0.0,18.0,2010-10-19 12:00:00
1.702,0.326,238.29,7.2,0.0,1.0,17.0,2007-01-09 16:32:00
1.646,0.1,240.3,6.8,0.0,0.0,18.0,2009-02-07 10:11:00
0.926,0.116,242.93,3.8,0.0,1.0,1.0,2008-05-22 22:38:00
0.498,0.216,243.83,2.2,0.0,0.0,0.0,2007-11-24 07:25:00
0.578,0.1,235.09,2.4,0.0,0.0,1.0,2008-02-06 15:06:00
0.53,0.11,233.75,2.2,0.0,0.0,0.0,2007-04-08 01:05:00
0.196,0.11,240.41,1.0,0.0,1.0,0.0,2007-06-29 04:32:00
0.3,0.0,237.0,1.6,0.0,0.0,0.0,2007-11-05 15:31:00
4.036,0.196,237.29,17.4,32.0,2.0,17.0,2008-10-11 13:41:00
0.31,0.226,242.0,1.6,0.0,1.0,0.0,2009-07-15 20:59:00
1.4,0.068,241.88,5.8,0.0,0.0,19.0,2010-02-24 16:35:00
1.37,0.088,240.22,5.6,0.0,0.0,0.0,2006-12-21 07:04:00
0.712,0.068,235.69,3.6,0.0,0.0,5.0,2007-05-23 06:24:00
0.574,0.258,243.22,2.6,0.0,1.0,1.0,2010-11-02 22:00:00
0.294,0.104,244.16,1.2,0.0,1.0,0.0,2007-10-29 16:52:00
1.516,0.0,236.84,6.4,0.0,0.0,0.0,2008-11-01 19:30:00
0.218,0.11,239.84,1.0,0.0,1.0,0.0,2008-06-29 17:49:00
0.856,0.196,239.37,3.6,0.0,3.0,0.0,2007-06-16 15:59:00
1.438,0.116,237.99,6.0,0.0,0.0,18.0,2009-03-06 12:24:00
0.354,0.108,241.65,1.4,0.0,0.0,0.0,2009-07-05 06:27:00
0.892,0.084,238.21,3.8,0.0,0.0,0.0,2007-05-09 19:48:00
0.354,0.072,243.95,1.4,0.0,2.0,0.0,2008-03-04 16:49:00
0.63,0.084,248.02,2.6,0.0,0.0,0.0,2008-03-01 16:50:00
2.222,0.0,239.97,9.2,1.0,0.0,18.0,2009-12-18 08:22:00
1.532,0.068,241.62,6.2,0.0,0.0,19.0,2009-10-30 19:30:00
1.2,0.106,233.85,5.0,0.0,0.0,17.0,2007-04-08 09:05:00
0.292,0.108,249.44,1.2,0.0,2.0,0.0,2009-02-02 15:14:00
0.364,0.308,234.03,2.0,0.0,2.0,0.0,2007-07-17 01:05:00
2.218,0.066,239.75,9.2,0.0,1.0,0.0,2008-12-30 17:12:00
0.34,0.146,238.88,1.6,0.0,1.0,1.0,2009-12-10 15:30:00
1.646,0.344,237.77,7.0,1.0,0.0,18.0,2008-04-10 05:47:00
0.26,0.06,240.71,1.2,0.0,0.0,0.0,2008-08-11 04:06:00
3.07,0.082,239.46,12.8,0.0,0.0,18.0,2007-12-21 20:15:00
1.404,0.082,241.13,5.8,0.0,0.0,18.0,2008-09-01 05:44:00
0.308,0.268,243.55,1.6,0.0,2.0,1.0,2009-07-25 04:52:00
0.52,0.11,241.38,2.4,0.0,0.0,1.0,2008-06-28 20:43:00
0.178,0.154,241.87,0.8,0.0,0.0,1.0,2008-08-16 12:39:00
0.392,0.078,242.22,1.6,0.0,1.0,1.0,2010-08-05 08:53:00
0.342,0.0,241.76,1.4,0.0,0.0,0.0,2009-12-08 07:48:00
1.412,0.09,238.36,5.8,1.0,0.0,18.0,2009-09-18 09:17:00
0.702,0.136,247.57,2.8,0.0,0.0,1.0,2009-12-17 17:19:00
2.584,0.0,237.18,10.8,0.0,0.0,18.0,2008-04-10 11:39:00
0.39,0.0,240.08,1.6,0.0,0.0,1.0,2010-06-10 11:12:00
0.334,0.222,240.96,1.6,0.0,2.0,0.0,2007-04-17 03:37:00
1.384,0.092,240.21,5.6,0.0,1.0,18.0,2008-02-14 13:48:00
0.458,0.164,239.07,2.0,0.0,1.0,0.0,2007-03-10 11:15:00
1.496,0.168,240.59,6.2,0.0,1.0,18.0,2010-09-29 15:02:00
3.55,0.0,238.88,14.8,0.0,36.0,18.0,2007-07-10 12:57:00
0.216,0.0,246.82,0.8,0.0,0.0,0.0,2009-01-21 03:57:00
0.134,0.068,240.75,0.8,0.0,0.0,1.0,2008-08-13 16:34:00
2.826,0.086,236.83,11.8,0.0,0.0,17.0,2009-02-11 20:47:00
1.888,0.124,240.24,7.8,0.0,1.0,0.0,2008-03-26 19:45:00
0.63,0.16,243.51,2.8,0.0,0.0,0.0,2008-11-19 22:59:00
1.182,0.0,237.18,5.0,0.0,0.0,17.0,2008-05-09 19:30:00
1.89,0.128,240.08,7.8,0.0,1.0,19.0,2008-11-04 07:48:00
0.46,0.286,239.87,2.4,0.0,2.0,1.0,2009-10-06 05:23:00
1.796,0.072,237.52,7.6,0.0,0.0,18.0,2008-01-14 07:43:00
2.984,0.238,240.0,12.4,1.0,0.0,18.0,2009-08-02 20:21:00
0.394,0.14,246.61,1.8,0.0,0.0,1.0,2010-10-26 05:03:00
1.608,0.148,240.19,6.6,0.0,0.0,19.0,2010-08-29 15:41:00
0.382,0.114,245.74,1.6,0.0,0.0,0.0,2008-02-16 03:31:00
2.084,0.302,235.93,8.8,1.0,0.0,1.0,2008-10-04 21:07:00
0.488,0.2,243.39,2.0,0.0,1.0,0.0,2009-02-18 06:28:00
0.47,0.24,245.79,2.0,0.0,0.0,1.0,2010-12-02 06:22:00
0.42,0.0,240.15,1.8,0.0,0.0,0.0,2010-02-28 09:07:00
5.042,0.166,232.93,21.6,1.0,0.0,17.0,2008-12-01 18:41:00
1.216,0.05,232.63,5.2,0.0,0.0,17.0,2007-05-30 09:06:00
0.484,0.182,243.41,2.0,0.0,0.0,0.0,2009-02-22 04:54:00
0.564,0.238,242.24,2.6,0.0,0.0,1.0,2009-04-24 20:26:00
1.356,0.0,242.27,5.6,0.0,0.0,19.0,2010-04-03 06:20:00
1.44,0.208,240.85,6.0,0.0,0.0,19.0,2008-05-16 03:10:00
0.244,0.142,243.43,1.0,0.0,0.0,1.0,2009-07-25 05:32:00
0.338,0.046,236.46,1.4,0.0,0.0,0.0,2007-05-15 04:12:00
0.24,0.136,240.91,1.2,0.0,0.0,0.0,2007-04-22 02:49:00
0.216,0.076,242.78,1.0,0.0,1.0,0.0,2010-09-15 10:38:00
0.476,0.262,245.77,2.2,0.0,1.0,1.0,2009-01-12 05:48:00
1.532,0.0,234.41,6.6,0.0,0.0,0.0,2008-06-10 21:31:00
1.284,0.084,238.22,5.4,0.0,0.0,18.0,2010-09-30 08:53:00
0.11,0.0,242.35,0.6,0.0,0.0,0.0,2007-09-19 13:29:00
0.316,0.144,241.84,1.4,0.0,0.0,1.0,2008-06-26 22:38:00
3.87,0.322,237.13,16.2,38.0,0.0,17.0,2007-10-24 11:51:00
1.792,0.238,241.91,7.4,0.0,0.0,19.0,2009-08-17 22:50:00
0.316,0.0,241.53,1.4,0.0,0.0,1.0,2009-04-17 11:54:00
0.162,0.0,239.74,0.6,0.0,0.0,1.0,2008-05-15 06:04:00
1.696,0.108,238.07,7.0,0.0,0.0,0.0,2007-01-27 19:30:00
1.38,0.06,237.59,5.8,0.0,1.0,18.0,2010-05-18 09:16:00
3.542,0.118,235.72,15.2,30.0,0.0,17.0,2007-09-30 11:24:00
1.832,0.0,242.06,7.6,0.0,0.0,18.0,2007-08-01 14:50:00
0.262,0.124,243.38,1.2,0.0,0.0,1.0,2009-10-09 00:41:00
0.246,0.096,240.8,1.0,0.0,1.0,1.0,2010-05-28 04:40:00
0.378,0.214,239.88,1.8,1.0,1.0,1.0,2010-04-07 21:57:00
0.26,0.0,239.96,1.2,0.0,0.0,0.0,2007-04-10 17:43:00
0.512,0.216,242.95,2.2,0.0,1.0,0.0,2009-10-05 00:12:00
0.408,0.218,244.21,1.8,0.0,2.0,0.0,2010-11-19 23:29:00
3.222,0.252,240.65,13.4,0.0,2.0,19.0,2009-10-24 07:33:00
0.186,0.0,243.5,0.8,0.0,0.0,1.0,2009-09-17 16:34:00
0.642,0.11,243.42,2.6,0.0,0.0,1.0,2008-04-26 23:05:00
0.224,0.09,241.13,1.0,0.0,0.0,1.0,2008-07-14 05:57:00
1.846,0.262,240.26,7.8,0.0,2.0,17.0,2007-06-16 14:02:00
2.632,0.112,244.88,10.6,39.0,0.0,1.0,2008-09-09 00:00:00
2.998,0.0,236.64,12.6,0.0,0.0,19.0,2008-04-15 21:54:00
0.684,0.322,240.67,3.0,0.0,0.0,0.0,2008-07-24 19:46:00
0.204,0.058,236.08,0.8,0.0,0.0,0.0,2008-10-26 19:35:00
0.342,0.114,242.06,1.4,0.0,0.0,0.0,2009-10-26 00:31:00
0.43,0.158,242.76,1.8,0.0,0.0,1.0,2009-05-15 22:14:00
0.214,0.0,240.87,0.8,0.0,0.0,0.0,2008-02-25 01:49:00
0.47,0.066,245.02,2.0,0.0,2.0,0.0,2008-08-12 04:59:00
0.216,0.0,246.07,0.8,0.0,0.0,0.0,2007-03-22 04:07:00
0.144,0.0,241.92,0.6,0.0,0.0,1.0,2010-09-24 15:07:00
0.32,0.224,240.22,1.6,0.0,1.0,0.0,2008-05-19 17:25:00
0.974,0.046,241.49,4.0,0.0,0.0,0.0,2008-01-28 01:45:00
0.3,0.112,242.74,1.2,0.0,2.0,0.0,2007-02-02 01:19:00
1.324,0.204,241.24,5.4,0.0,1.0,1.0,2009-05-18 22:17:00
1.862,0.0,236.25,8.0,0.0,0.0,18.0,2008-09-15 17:38:00
1.348,0.0,241.38,5.6,0.0,0.0,18.0,2010-07-04 09:45:00
0.218,0.088,238.96,1.0,0.0,0.0,1.0,2008-01-08 02:13:00
1.346,0.052,243.38,5.4,0.0,0.0,18.0,2010-10-26 20:57:00
5.002,0.232,233.43,21.4,37.0,0.0,17.0,2009-10-12 21:21:00
1.856,0.0,240.21,7.8,1.0,0.0,18.0,2008-01-12 21:31:00
0.428,0.0,242.42,2.2,0.0,0.0,1.0,2010-04-18 07:56:00
0.21,0.0,238.62,0.8,0.0,0.0,1.0,2009-07-06 08:59:00
0.342,0.16,239.21,1.6,0.0,2.0,0.0,2007-06-20 19:32:00
3.344,0.124,228.56,14.6,1.0,34.0,16.0,2007-04-26 08:13:00
2.896,0.202,238.45,12.2,1.0,1.0,18.0,2009-09-21 20:39:00
0.42,0.066,242.21,1.8,0.0,0.0,1.0,2010-06-10 16:11:00
0.49,0.048,242.81,2.0,0.0,0.0,1.0,2010-02-16 22:37:00
3.876,0.07,239.52,16.2,0.0,36.0,0.0,2009-03-29 21:01:00
0.398,0.192,241.92,1.8,0.0,0.0,1.0,2009-10-17 00:38:00
0.218,0.054,244.87,1.0,0.0,0.0,0.0,2008-11-30 05:44:00
0.2,0.124,238.11,1.0,0.0,0.0,0.0,2007-07-29 01:33:00
2.19,0.0,236.08,9.8,0.0,3.0,17.0,2007-04-22 19:38:00
0.274,0.048,240.66,1.2,0.0,0.0,1.0,2010-08-11 23:31:00
0.244,0.114,242.57,1.2,0.0,0.0,1.0,2009-01-08 03:50:00
1.178,0.066,241.29,5.4,0.0,0.0,13.0,2009-02-09 06:43:00
1.818,0.052,241.67,7.4,0.0,0.0,19.0,2010-10-04 07:40:00
1.374,0.0,241.64,5.6,2.0,0.0,18.0,2007-08-12 10:37:00
0.526,0.11,245.65,2.2,0.0,0.0,0.0,2007-11-13 22:35:00
1.37,0.102,241.78,5.6,0.0,0.0,18.0,2009-07-29 11:26:00
2.404,0.0,240.02,10.0,0.0,0.0,17.0,2008-06-03 09:13:00
0.2,0.046,243.66,0.8,0.0,0.0,0.0,2007-01-10 03:06:00
0.124,0.0,239.55,0.4,0.0,0.0,1.0,2009-02-10 06:12:00
0.08,0.0,240.17,0.2,0.0,0.0,0.0,2008-08-26 09:47:00
0.324,0.05,246.91,1.4,0.0,0.0,0.0,2009-12-01 23:31:00
2.346,0.0,243.83,9.6,0.0,0.0,0.0,2006-12-26 06:15:00
0.306,0.246,241.97,1.6,0.0,1.0,1.0,2009-10-08 04:36:00
1.808,0.054,239.02,7.6,0.0,0.0,0.0,2009-04-03 19:47:00
0.414,0.076,241.15,1.8,0.0,0.0,0.0,2009-11-06 04:34:00
0.466,0.188,241.19,2.0,0.0,1.0,0.0,2010-01-10 02:08:00
1.434,0.102,239.89,6.0,0.0,0.0,18.0,2008-04-17 10:27:00
0.398,0.126,249.3,1.8,0.0,1.0,0.0,2009-03-30 23:02:00
0.4,0.252,241.93,2.0,0.0,1.0,0.0,2007-03-04 12:19:00
0.138,0.0,239.73,0.6,0.0,0.0,0.0,2008-01-07 01:33:00
0.154,0.0,239.17,0.6,0.0,0.0,1.0,2010-10-08 08:53:00
1.576,0.33,241.15,6.6,0.0,2.0,18.0,2008-04-16 17:50:00
0.414,0.076,238.2,2.0,0.0,0.0,1.0,2008-07-22 15:35:00
3.624,0.0,237.34,15.6,34.0,0.0,1.0,2010-10-17 20:30:00
5.034,0.092,234.94,21.4,37.0,0.0,0.0,2008-02-17 21:14:00
1.522,0.0,242.61,6.2,0.0,0.0,19.0,2010-05-03 02:30:00
0.19,0.088,239.47,0.8,0.0,2.0,0.0,2007-09-13 05:37:00
1.234,0.09,235.34,5.2,0.0,0.0,17.0,2007-07-19 06:02:00
1.79,0.176,235.15,7.6,0.0,2.0,17.0,2007-06-10 20:31:00
0.242,0.0,245.03,1.0,0.0,0.0,1.0,2010-01-21 04:54:00
0.226,0.0,247.13,1.0,0.0,0.0,0.0,2007-11-28 23:40:00
2.058,0.0,242.94,8.4,0.0,0.0,18.0,2009-01-28 13:16:00
0.412,0.11,245.39,1.8,0.0,0.0,0.0,2009-01-27 05:45:00
0.218,0.0,240.15,0.8,0.0,0.0,0.0,2009-10-14 05:03:00
1.576,0.14,240.86,6.4,0.0,0.0,18.0,2007-01-31 11:23:00
1.354,0.084,242.83,5.6,0.0,0.0,0.0,2008-01-25 00:39:00
0.23,0.102,242.4,1.0,0.0,0.0,1.0,2009-07-24 17:54:00
0.976,0.098,240.14,4.2,0.0,1.0,1.0,2008-10-19 22:21:00
1.742,0.188,240.0,7.2,0.0,0.0,18.0,2009-01-28 08:33:00
0.3,0.136,239.14,1.4,0.0,0.0,1.0,2010-07-14 05:17:00
1.47,0.178,240.25,6.0,0.0,0.0,18.0,2009-11-14 16:28:00
1.61,0.22,238.91,6.8,0.0,1.0,18.0,2010-06-09 08:31:00
0.216,0.0,240.19,0.8,0.0,0.0,0.0,2007-12-04 04:53:00
0.238,0.0,241.15,1.0,0.0,0.0,1.0,2008-09-29 04:43:00
3.564,0.33,234.73,15.2,0.0,0.0,17.0,2007-03-02 18:22:00
0.42,0.348,240.97,2.2,0.0,1.0,1.0,2008-07-09 06:34:00
0.246,0.104,241.48,1.0,0.0,2.0,1.0,2010-07-22 15:58:00
1.328,0.09,239.23,5.4,0.0,1.0,18.0,2010-06-24 08:37:00
1.89,0.0,240.29,7.8,0.0,0.0,18.0,2008-12-05 11:31:00
1.39,0.24,242.52,5.8,0.0,0.0,0.0,2008-06-12 15:57:00
0.182,0.108,242.5,0.8,0.0,0.0,0.0,2007-08-18 14:21:00
0.348,0.11,237.92,1.6,0.0,0.0,0.0,2007-09-29 18:51:00
0.362,0.138,242.16,1.6,0.0,0.0,1.0,2009-05-18 13:11:00
1.744,0.084,247.59,7.0,0.0,2.0,0.0,2008-12-28 04:51:00
0.806,0.44,238.47,3.8,0.0,1.0,0.0,2010-01-07 17:25:00
0.256,0.0,236.63,1.0,0.0,0.0,0.0,2007-05-23 17:57:00
0.636,0.126,242.24,2.6,0.0,0.0,0.0,2007-06-07 23:45:00
0.318,0.108,243.81,1.4,0.0,1.0,1.0,2010-06-19 01:33:00
0.342,0.1,242.47,1.4,0.0,0.0,1.0,2008-12-10 05:46:00
1.368,0.0,244.82,5.6,0.0,0.0,19.0,2008-04-22 02:15:00
0.31,0.08,244.89,1.2,0.0,0.0,0.0,2007-10-21 05:54:00
1.55,0.048,245.18,6.2,0.0,0.0,0.0,2009-06-01 20:28:00
0.204,0.084,237.5,0.8,0.0,0.0,1.0,2008-06-27 12:29:00
0.252,0.122,241.9,1.2,0.0,0.0,1.0,2010-11-08 22:27:00
3.28,0.214,238.55,13.8,0.0,0.0,18.0,2007-01-31 21:56:00
0.258,0.0,242.66,1.0,0.0,0.0,0.0,2010-10-25 11:34:00
2.626,0.092,235.25,11.2,36.0,0.0,1.0,2008-09-06 09:43:00
2.88,0.156,242.87,11.8,1.0,38.0,0.0,2009-04-01 14:11:00
0.392,0.192,240.06,1.8,0.0,0.0,0.0,2007-05-03 01:38:00
0.282,0.0,246.78,1.2,0.0,0.0,0.0,2009-03-30 00:50:00
0.462,0.116,244.03,2.0,0.0,2.0,0.0,2008-03-24 07:42:00
1.622,0.054,241.65,6.6,0.0,0.0,18.0,2007-03-23 06:36:00
0.302,0.0,244.15,1.2,0.0,0.0,0.0,2009-04-20 00:14:00
1.85,0.278,242.86,7.6,2.0,0.0,18.0,2008-03-26 11:47:00
1.684,0.184,240.36,7.0,0.0,0.0,19.0,2009-11-28 20:18:00
1.342,0.214,240.74,5.6,0.0,0.0,18.0,2007-09-06 19:29:00
1.192,0.0,237.5,5.0,0.0,0.0,18.0,2008-07-28 08:00:00
0.35,0.122,246.61,1.4,0.0,0.0,1.0,2009-12-28 05:59:00
0.222,0.0,243.5,1.0,0.0,0.0,0.0,2007-10-20 06:34:00
0.336,0.132,246.77,1.4,0.0,1.0,0.0,2007-11-19 04:21:00
1.282,0.0,238.09,5.4,0.0,0.0,18.0,2008-09-06 07:14:00
1.62,0.0,235.86,6.8,0.0,0.0,0.0,2007-01-22 17:37:00
1.346,0.0,239.65,5.6,0.0,0.0,0.0,2008-11-13 22:08:00
0.21,0.094,241.99,0.8,0.0,0.0,1.0,2008-06-26 18:50:00
1.606,0.282,239.05,6.8,0.0,0.0,1.0,2009-10-12 18:47:00
0.4,0.0,243.93,1.8,0.0,0.0,0.0,2008-10-01 00:34:00
2.676,0.12,234.71,11.4,0.0,0.0,17.0,2007-02-17 19:22:00
0.916,0.116,250.06,3.8,0.0,0.0,0.0,2009-01-29 16:54:00
4.826,0.182,237.17,20.2,0.0,36.0,17.0,2009-04-01 19:42:00
1.29,0.07,236.98,5.4,0.0,0.0,17.0,2008-11-15 09:57:00
3.156,0.446,238.04,13.4,0.0,5.0,18.0,2009-11-02 19:11:00
0.952,0.406,234.02,4.4,1.0,1.0,1.0,2008-05-06 19:56:00
0.248,0.0,245.3,1.0,0.0,0.0,0.0,2007-11-21 04:37:00
2.576,0.0,242.08,10.6,38.0,0.0,0.0,2008-08-10 23:21:00
0.158,0.0,238.55,0.6,0.0,0.0,1.0,2008-07-15 11:17:00
4.112,0.1,240.52,17.2,39.0,0.0,0.0,2010-01-14 21:13:00
0.254,0.118,240.38,1.2,0.0,0.0,1.0,2010-05-08 01:22:00
1.696,0.208,238.3,7.0,0.0,1.0,18.0,2009-09-30 07:22:00
1.528,0.19,243.47,6.2,0.0,0.0,18.0,2010-11-02 09:01:00
0.312,0.0,239.82,1.2,0.0,0.0,0.0,2009-07-19 08:31:00
1.328,0.05,245.44,5.4,0.0,0.0,18.0,2009-08-03 05:08:00
0.806,0.0,236.93,3.4,0.0,0.0,0.0,2008-01-14 18:04:00
0.132,0.0,244.09,0.6,0.0,0.0,1.0,2009-12-07 14:22:00
0.922,0.126,242.97,3.8,2.0,0.0,1.0,2010-10-24 23:05:00
0.372,0.228,240.84,1.8,0.0,1.0,0.0,2007-02-04 17:55:00
1.85,0.076,238.84,7.6,0.0,0.0,18.0,2010-10-16 08:16:00
3.152,0.19,237.47,13.6,0.0,0.0,0.0,2008-02-21 19:39:00
0.298,0.1,242.19,1.2,0.0,1.0,0.0,2008-02-28 05:44:00
0.378,0.13,243.21,1.6,0.0,0.0,1.0,2009-05-17 03:32:00
1.344,0.076,239.61,5.6,0.0,2.0,18.0,2008-03-21 10:44:00
1.764,0.124,241.4,7.2,0.0,0.0,19.0,2009-12-28 08:31:00
0.292,0.102,242.82,1.2,0.0,2.0,0.0,2007-03-11 00:40:00
0.156,0.0,241.8,0.6,0.0,0.0,0.0,2010-08-14 16:34:00
1.31,0.07,246.88,5.2,0.0,0.0,0.0,2009-01-25 04:25:00
0.384,0.0,240.51,1.6,0.0,0.0,1.0,2009-06-22 17:45:00
0.314,0.114,239.81,1.4,0.0,0.0,0.0,2007-12-04 05:20:00
0.314,0.086,239.88,1.4,0.0,0.0,0.0,2007-03-19 05:47:00
0.24,0.17,238.62,1.2,0.0,1.0,0.0,2007-08-15 06:19:00
0.966,0.234,241.63,4.0,0.0,0.0,1.0,2008-10-16 06:54:00
0.722,0.0,237.51,3.0,0.0,1.0,0.0,2007-09-25 15:31:00
1.42,0.072,241.9,5.8,0.0,0.0,19.0,2009-01-06 16:58:00
1.274,0.0,236.43,5.4,0.0,0.0,18.0,2008-10-10 13:44:00
1.35,0.078,240.48,5.6,0.0,1.0,18.0,2008-03-19 10:14:00
0.36,0.302,243.62,1.8,0.0,0.0,0.0,2009-11-08 18:20:00
0.494,0.0,242.61,3.6,0.0,0.0,0.0,2007-01-14 03:56:00
1.086,0.338,243.59,4.6,0.0,0.0,0.0,2009-06-12 16:30:00
1.578,0.074,243.41,6.4,0.0,0.0,18.0,2008-12-24 18:11:00
0.382,0.086,242.61,1.6,0.0,1.0,1.0,2009-04-29 01:43:00
0.534,0.112,234.48,2.2,0.0,0.0,0.0,2007-04-08 01:04:00
0.378,0.224,242.61,1.8,0.0,1.0,0.0,2007-02-27 11:14:00
1.418,0.488,240.9,6.2,0.0,0.0,12.0,2010-10-10 16:40:00
2.208,0.0,236.46,10.4,31.0,0.0,0.0,2010-11-11 12:01:00
4.382,0.494,241.18,18.4,39.0,23.0,1.0,2008-04-19 15:09:00
0.4,0.2,245.46,1.8,0.0,0.0,1.0,2009-10-21 00:51:00
1.562,0.066,242.27,6.4,0.0,0.0,18.0,2008-12-20 23:51:00
3.726,0.144,238.34,15.6,0.0,36.0,0.0,2008-10-12 17:12:00
2.166,0.118,242.59,8.8,1.0,0.0,19.0,2010-02-20 21:12:00
0.158,0.064,241.35,0.8,0.0,0.0,1.0,2010-09-09 01:47:00
1.39,0.052,236.06,5.8,0.0,0.0,17.0,2008-02-23 10:22:00
0.276,0.228,239.88,1.4,0.0,0.0,0.0,2007-11-06 17:41:00
0.144,0.0,241.52,0.6,0.0,0.0,0.0,2009-08-29 02:09:00
0.308,0.0,242.79,1.4,0.0,0.0,1.0,2009-04-28 04:42:00
1.236,0.0,244.39,5.0,0.0,1.0,0.0,2007-11-01 22:27:00
0.422,0.122,241.62,1.8,0.0,0.0,1.0,2008-03-05 03:39:00
1.068,0.108,242.09,4.4,0.0,2.0,1.0,2010-01-18 17:28:00
1.548,0.24,241.24,6.4,0.0,2.0,0.0,2009-01-16 21:23:00
0.932,0.224,245.73,4.6,1.0,0.0,0.0,2009-01-21 16:20:00
1.404,0.06,241.13,5.8,0.0,0.0,18.0,2008-12-24 11:56:00
1.444,0.094,239.32,6.0,0.0,0.0,18.0,2010-09-03 09:57:00
3.086,0.214,236.68,13.0,0.0,1.0,17.0,2008-04-02 21:10:00
0.42,0.198,240.49,2.0,0.0,0.0,1.0,2009-12-10 05:39:00
0.336,0.118,242.08,1.4,0.0,0.0,0.0,2007-06-04 15:30:00
0.428,0.256,242.11,2.0,0.0,1.0,0.0,2009-05-20 20:03:00
1.2,0.09,229.59,5.2,0.0,0.0,16.0,2007-03-08 14:04:00
